COMPANY,TITLE,COMPANY_URL,LOCATION,BENEFIT,JOB_URL,LISTING_DATE
Trendyol Group,Trendyol Go - Customer Experience Data Analytics Professionals,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/trendyol-go-customer-experience-data-analytics-professionals-at-trendyol-group-3596295332?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=rub7GH%2F3UAniGN2nN6etEw%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Yazılım Mühendisi (C++),https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-m%C3%BChendisi-c%2B%2B-at-aselsan-3592703045?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=5ssEGCMXMlQijR7CtIO7SQ%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago
IQVIA,Jr Data Quality Control,https://www.linkedin.com/company/iqvia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-data-quality-control-at-iqvia-3575113569?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=XeWZYhNlD3FjUT1EvU6vvQ%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago
Togg,Test Automation Engineer,https://tr.linkedin.com/company/togg2022?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gebze, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/test-automation-engineer-at-togg-3601857047?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=pO23dnbfNbKa8nLsjugs0Q%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Nestlé,Project SHE Engineer (Balıkesir),https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Balıkesir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/project-she-engineer-bal%C4%B1kesir-at-nestl%C3%A9-3568087992?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=H%2BsUBaVQLLA6%2FtVZTMnWOw%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
UTM Automation Systems,Otomasyon Mühendisi,https://tr.linkedin.com/company/utm-automation-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmit, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/otomasyon-m%C3%BChendisi-at-utm-automation-systems-3603197442?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=Er9CoHFK4E%2Bm7hvxy9oSDA%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
LAV,TalentStellar ◾ New Graduate Program,https://tr.linkedin.com/company/lav?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kütahya, Turkey",Unkown,https://tr.linkedin.com/jobs/view/talentstellar-%E2%97%BE-new-graduate-program-at-lav-3578893981?refId=nd9gYZzrc9wmWQiows0g0g%3D%3D&trackingId=aePuoQgSpSBLu9VfQzFnJg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Exeltis,Uzun Dönem Stajyer (Etkinlik Birimi),https://es.linkedin.com/company/exeltis?trk=public_jobs_jserp-result_job-search-card-subtitle,"Besiktas, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/uzun-d%C3%B6nem-stajyer-etkinlik-birimi-at-exeltis-3596657767?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=Qo2WP8l8JFQ1Fp7V48a65g%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816033?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=QV9IcGGNpIvirYTHcX50vA%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Akbank,Analitik Yöneticisi,https://tr.linkedin.com/company/akbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analitik-y%C3%B6neticisi-at-akbank-3208232542?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=nTmt56pVPWPMTWNSzcD1Jw%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Unilever,dCommerce Data & Analytics Specialist (B&W),https://uk.linkedin.com/company/unilever?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/dcommerce-data-analytics-specialist-b-w-at-unilever-3602729236?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=VRZRVT7RfVBuySmzsNPeoA%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Preon,Sunucu Geliştirici,https://tr.linkedin.com/company/preontech?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-preon-3600767973?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=WuFitGmnKGIK0PZjrrZ8Bg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Mars Logistics,İş Analisti- Yazılım Geliştirme,https://tr.linkedin.com/company/marslogistics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-at-mars-logistics-3388025829?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=ZcgPjLrVKz6T5tru1aCDoA%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Arçelik Global,Engineer - R&D,https://tr.linkedin.com/company/arcelikglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/engineer-r-d-at-ar%C3%A7elik-global-3585514713?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=%2FB6p2IQQDali37EnDjRS2g%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Pier Enerji Ve Sanayi Ltd. Şti.,Python Developer,https://tr.linkedin.com/company/pierenerji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atasehir, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/python-developer-at-pier-enerji-ve-sanayi-ltd-%C5%9Fti-3597224841?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=eK740y3IZJSURrnW%2FLzskw%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,4 weeks ago
Yapı Kredi Teknoloji,Business Analyst 'Core Banking Application Development',https://www.linkedin.com/company/yapi-kredi-teknoloji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-core-banking-application-development-at-yap%C4%B1-kredi-teknoloji-3569084511?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=KnJIdC3BkLyDOslYPYthRA%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turkish Aerospace,Yapısal Analiz Mühendisi - İstanbul,https://tr.linkedin.com/company/turkishaerospace?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yap%C4%B1sal-analiz-m%C3%BChendisi-i%CC%87stanbul-at-t%C3%BCrk-havac%C4%B1l%C4%B1k-ve-uzay-sanayii-3592793329?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=m5Oky2nBLWQcY%2BDhK3nFAw%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
DenizBank,Data Scientist,https://tr.linkedin.com/company/denizbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-denizbank-3453167642?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=UIJ19fiuF48C0eqxKXCuSg%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Toyota Motor Manufacturing Türkiye,Summer Intern,https://tr.linkedin.com/company/toyota-otomotiv-sanayi-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sakarya, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/summer-intern-at-toyota-otomotiv-sanayi-t%C3%BCrkiye-a-%C5%9F-tmmt-3555366822?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=cDHp0WukX7sYzd0R1w%2BMBg%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Agito Software & Consulting,Software Developer,https://tr.linkedin.com/company/agito-software-&-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-developer-at-agito-software-consulting-3528597192?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=96vGz4%2BzUzTYjHWYWe5vPg%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Tat Gıda,TALENTAT INTERNSHIP PROGRAM,https://tr.linkedin.com/company/tatgida?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/talentat-internship-program-at-tat-g%C4%B1da-3594282746?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=oWqYjyC32RrB2SKjbBUQJg%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
arabam.com,Big Data Engineer,https://tr.linkedin.com/company/arabam-com?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/big-data-engineer-at-arabam-com-3428655788?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=z%2BxYdhusG6E3b22l9yQK9w%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Turk Telekom,Teknik Ürün İş Analisti Uz./Kıd. Uz ( Katma Değerli Servisler ),https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/teknik-%C3%BCr%C3%BCn-i%CC%87%C5%9F-analisti-uz-k%C4%B1d-uz-katma-de%C4%9Ferli-servisler-at-t%C3%BCrk-telekom-3594521958?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=HF6jVwnonUS%2FCuNAB5i9ww%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turk Telekom,Asset ve Konfigürasyon Yönetimi Uzmanı/Kıdemli Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/asset-ve-konfig%C3%BCrasyon-y%C3%B6netimi-uzman%C4%B1-k%C4%B1demli-uzman%C4%B1-at-t%C3%BCrk-telekom-3585595251?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=hE4e4lj05rnvvbzqybh86g%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Trendyol Group,Trendyol Go - Customer Experience Data Analytics Professionals,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/trendyol-go-customer-experience-data-analytics-professionals-at-trendyol-group-3596295332?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=c1djnkYQpLD%2B3SlyUDBS%2Fg%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Yazılım Mühendisi (C++),https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-m%C3%BChendisi-c%2B%2B-at-aselsan-3592703045?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=fjFOHXA8o6p9d3cY1%2BrNPw%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago
IQVIA,Jr Data Quality Control,https://www.linkedin.com/company/iqvia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/jr-data-quality-control-at-iqvia-3575113569?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=7kf0mwZGdt%2FlKphO1Do9Lg%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,1 day ago
Togg,Test Automation Engineer,https://tr.linkedin.com/company/togg2022?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gebze, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/test-automation-engineer-at-togg-3601857047?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=EE9T3IPOePChHIQlRV%2F%2BeQ%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Nestlé,Project SHE Engineer (Balıkesir),https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Balıkesir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/project-she-engineer-bal%C4%B1kesir-at-nestl%C3%A9-3568087992?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=wThyYEvcki9%2BtOh4CJaLUA%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
UTM Automation Systems,Otomasyon Mühendisi,https://tr.linkedin.com/company/utm-automation-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmit, Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/otomasyon-m%C3%BChendisi-at-utm-automation-systems-3603197442?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=eb2vt2FDrSjLODTXwbVV3Q%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
LAV,TalentStellar ◾ New Graduate Program,https://tr.linkedin.com/company/lav?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kütahya, Turkey",Unkown,https://tr.linkedin.com/jobs/view/talentstellar-%E2%97%BE-new-graduate-program-at-lav-3578893981?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=ONpfafceP9vkfRd4G8ZSMg%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Peak,Data Analyst,https://tr.linkedin.com/company/peak?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Unkown,https://tr.linkedin.com/jobs/view/data-analyst-at-peak-3585548100?refId=jxfIVJQD%2FJFMwp%2BiZcYFQg%3D%3D&trackingId=KSuHIEWMZLW54VHvl8zUxw%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,Unknown
Cobblestone Energy,"JUNIOR DATA SCIENTIST - Dubai, UAE",https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"İzmir, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/junior-data-scientist-dubai-uae-at-cobblestone-energy-3580816033?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=LPQ87SI5xwxXOqDJC2DvrQ%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Akbank,Analitik Yöneticisi,https://tr.linkedin.com/company/akbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/analitik-y%C3%B6neticisi-at-akbank-3208232542?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=Q6gD7p%2FxEHoBhGRvEzDNdg%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Unilever,dCommerce Data & Analytics Specialist (B&W),https://uk.linkedin.com/company/unilever?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/dcommerce-data-analytics-specialist-b-w-at-unilever-3602729236?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=uPtjuOedrBDWivF%2FD7vL3g%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,3 days ago
Preon,Sunucu Geliştirici,https://tr.linkedin.com/company/preontech?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/sunucu-geli%C5%9Ftirici-at-preon-3600767973?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=17amc3i59ceNCOK%2BAOr7Kw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Mars Logistics,İş Analisti- Yazılım Geliştirme,https://tr.linkedin.com/company/marslogistics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/i%CC%87%C5%9F-analisti-yaz%C4%B1l%C4%B1m-geli%C5%9Ftirme-at-mars-logistics-3388025829?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=NLp%2BcCvblo0tjxNWkgVzww%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Arçelik Global,Engineer - R&D,https://tr.linkedin.com/company/arcelikglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/engineer-r-d-at-ar%C3%A7elik-global-3585514713?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=TQV8vzN2dcAu9ul%2FmmbD4A%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Pier Enerji Ve Sanayi Ltd. Şti.,Python Developer,https://tr.linkedin.com/company/pierenerji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atasehir, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/python-developer-at-pier-enerji-ve-sanayi-ltd-%C5%9Fti-3597224841?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=YRl0VWC4OAIHnXurewHU%2Bw%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,4 weeks ago
Yapı Kredi Teknoloji,Business Analyst 'Core Banking Application Development',https://www.linkedin.com/company/yapi-kredi-teknoloji?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kocaeli, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/business-analyst-core-banking-application-development-at-yap%C4%B1-kredi-teknoloji-3569084511?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=n%2BtwjuCkNqhN7L8uY%2Fiyjg%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turkish Aerospace,Yapısal Analiz Mühendisi - İstanbul,https://tr.linkedin.com/company/turkishaerospace?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yap%C4%B1sal-analiz-m%C3%BChendisi-i%CC%87stanbul-at-t%C3%BCrk-havac%C4%B1l%C4%B1k-ve-uzay-sanayii-3592793329?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=Q1mTca1%2FzXcAGPdYUlO2Yw%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
DenizBank,Data Scientist,https://tr.linkedin.com/company/denizbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/data-scientist-at-denizbank-3453167642?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=EBuTgXktXy6ZaEJB5Oo0xw%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Toyota Motor Manufacturing Türkiye,Summer Intern,https://tr.linkedin.com/company/toyota-otomotiv-sanayi-turkiye?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sakarya, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/summer-intern-at-toyota-otomotiv-sanayi-t%C3%BCrkiye-a-%C5%9F-tmmt-3555366822?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=fLzepuB4e94NIggIsRHwsQ%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Agito Software & Consulting,Software Developer,https://tr.linkedin.com/company/agito-software-&-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/software-developer-at-agito-software-consulting-3528597192?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=roh17ZEClff3zvUAxo817A%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Tat Gıda,TALENTAT INTERNSHIP PROGRAM,https://tr.linkedin.com/company/tatgida?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cekmekoy, Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/talentat-internship-program-at-tat-g%C4%B1da-3594282746?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=gb9FK7ogB1BfWBr%2BHONHCA%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
arabam.com,Big Data Engineer,https://tr.linkedin.com/company/arabam-com?trk=public_jobs_jserp-result_job-search-card-subtitle,Turkey,Actively Hiring,https://tr.linkedin.com/jobs/view/big-data-engineer-at-arabam-com-3428655788?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=MKs6dLCY4MmFpIt1BfznZw%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Turk Telekom,Teknik Ürün İş Analisti Uz./Kıd. Uz ( Katma Değerli Servisler ),https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/teknik-%C3%BCr%C3%BCn-i%CC%87%C5%9F-analisti-uz-k%C4%B1d-uz-katma-de%C4%9Ferli-servisler-at-t%C3%BCrk-telekom-3594521958?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=SDQ13JVbHrvOKPn1%2F%2F156w%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Turk Telekom,Asset ve Konfigürasyon Yönetimi Uzmanı/Kıdemli Uzmanı,https://tr.linkedin.com/company/turktelekom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/asset-ve-konfig%C3%BCrasyon-y%C3%B6netimi-uzman%C4%B1-k%C4%B1demli-uzman%C4%B1-at-t%C3%BCrk-telekom-3585595251?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=epI9%2FpD1s5%2FfOHmilTSH9w%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,1 week ago
Trendyol Group,Trendyol Go - Customer Experience Data Analytics Professionals,https://tr.linkedin.com/company/trendyolgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Istanbul, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/trendyol-go-customer-experience-data-analytics-professionals-at-trendyol-group-3596295332?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=U5MzIHhJRrkvCLM20LxydA%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,2 weeks ago
Aselsan,Yazılım Mühendisi (C++),https://tr.linkedin.com/company/aselsan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ankara, Turkey",Actively Hiring,https://tr.linkedin.com/jobs/view/yaz%C4%B1l%C4%B1m-m%C3%BChendisi-c%2B%2B-at-aselsan-3592703045?refId=cbHuqQe5VFemhL4Adxxw8g%3D%3D&trackingId=W88XI554RRsXWrMvxeo0zQ%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,6 days ago
